key_0,business_id,name,neighborhood,address,latitude,longitude,stars,review_count,categories,popular,gender,weekend,vegan,kid,group,Ameri,Europ,SouAM,Asian,Indian,Chinese,MidEas,Drinks,utility
zXBrfL_ohYMuBZWvF8EcSA,zXBrfL_ohYMuBZWvF8EcSA,"""Cafe Zupas""",,"""7521 W Lake Mead Blvd""",36.1956831424,-115.25772598,3.5,314,Desserts;Soup;American (New);Sandwiches;Salad;Restaurants;Food,0.0,0.5344827586206896,0.3620689655172414,0.3620689655172414,0.05172413793103448,0.3275862068965517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.707586723618206
fL-b760btOaGa85OJ9ut3w,fL-b760btOaGa85OJ9ut3w,"""Rollin Smoke Barbeque""",,"""3185 S Highland Dr, Ste 2""",36.1321875,-115.1770963,4.5,2320,Restaurants;Soul Food;Burgers;Barbeque,1.0,0.391304347826087,0.47342995169082125,0.057971014492753624,0.07971014492753623,0.4782608695652174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.670224477102536
tg1Y3RZfUcK8_GHYhLLxgw,tg1Y3RZfUcK8_GHYhLLxgw,"""Rocket Man BBQ & Catering""",Southeast,"""2550 Chandler Ave, Ste 34""",36.07445870000001,-115.11396529999999,5.0,3,American (Traditional);Barbeque;Event Planning & Services;Food;Food Stands;Street Vendors;Restaurants;Caterers,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05312201379816
C74ViML3zx1akYVafLaiXQ,C74ViML3zx1akYVafLaiXQ,"""Buffet  Asia""",Southeast,"""9901 Eastern Ave, Ste 110""",36.0106646,-115.1186365,2.5,282,Restaurants;Japanese;Chinese;Buffets,0.0,0.37254901960784315,0.37254901960784315,0.0392156862745098,0.0196078431372549,0.5294117647058824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.63960069325903
--9e1ONYQuAa-CB_Rrw7Tw,--9e1ONYQuAa-CB_Rrw7Tw,"""Delmonico Steakhouse""",The Strip,"""3355 Las Vegas Blvd S""",36.123183000000004,-115.16918999999999,4.0,1451,Cajun/Creole;Steakhouses;Restaurants,1.0,0.3835616438356164,0.4863013698630137,0.19863013698630136,0.00684931506849315,0.6986301369863014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.44154684886403
XUY2ZBiVPrJHyYisPL9EyA,XUY2ZBiVPrJHyYisPL9EyA,"""Wasabi Jane's Rice & Noodle Works""",The Strip,"""3377 S Las Vegas Blvd, Ste 2610""",36.1218691,-115.1696529,2.0,35,Chinese;Noodles;Restaurants,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.18289487732352
eRQwgSQD1KyCmJk_PAGOXQ,eRQwgSQD1KyCmJk_PAGOXQ,"""Thai Cuisine""",Sunrise,"""601 N Nellis Blvd""",36.1739883,-115.0622629,4.0,160,Chinese;Restaurants;Thai,0.0,0.4,0.4857142857142857,0.22857142857142856,0.0,0.34285714285714286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.75552217000152
94GNGMxmruuqRLRhLqllWw,94GNGMxmruuqRLRhLqllWw,"""Wendy's""",Westside,"""8900 W Charleston Blvd""",36.159533200000006,-115.2896481,3.0,47,Fast Food;Burgers;Restaurants,0.0,0.5454545454545454,0.5454545454545454,0.09090909090909091,0.0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24940375050225
9iNZ2o5jt-zpdMoAOgd7_g,9iNZ2o5jt-zpdMoAOgd7_g,"""China Kitchen""",,"""4985 E Craig Rd""",36.2401876928,-115.064757837,3.5,24,Chinese;Restaurants,0.0,0.6,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.99008676311834
WyZAeMGsjUE7OToI4Jdqfw,WyZAeMGsjUE7OToI4Jdqfw,"""Chipotle Mexican Grill""",Westside,"""9240 W Sahara Ave, Ste 150""",36.144779,-115.297331,3.5,131,Mexican;Fast Food;Restaurants,0.0,0.5,0.3,0.1,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.03298463838318
IDex-hVAfYnVMNF8l0t_ag,IDex-hVAfYnVMNF8l0t_ag,"""Don Tortaco's""",Westside,"""4604 W Sahara Ave, Ste 7""",36.145039700000005,-115.204936,3.5,51,Mexican;Restaurants;Fast Food,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.8359074680576
hbuVhfMb8r3kVNZ-thX16g,hbuVhfMb8r3kVNZ-thX16g,"""Little Dumpling""",Spring Valley,"""9340 W Flamingo Rd""",36.1159443926,-115.294595909,3.0,81,Thai;Restaurants;Chinese,0.0,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.64359027078703
ALaBtHzn3ekGDJQoCoQgOg,ALaBtHzn3ekGDJQoCoQgOg,"""Onion Steak Sub""",Northwest,"""3390 Novat St, Ste 120""",36.2216662493,-115.32902441899999,4.0,45,Burgers;Sandwiches;Cheesesteaks;Restaurants;Steakhouses;Breakfast & Brunch;Delis,0.0,0.35555555555555557,0.5111111111111111,0.3111111111111111,0.022222222222222223,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.845203125071336
HUWLnKD5LSZY134amUO2Rg,HUWLnKD5LSZY134amUO2Rg,"""New York Pizza & Pasta""",Westside,"""2400 S Jones Blvd, Ste 13""",36.1452004152,-115.22445417799999,4.0,229,Italian;Restaurants;Pizza,0.0,0.5217391304347826,0.30434782608695654,0.08695652173913043,0.0,0.43478260869565216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.84026346101217
DyYS-JKXlW2PCr_Gt5JOvQ,DyYS-JKXlW2PCr_Gt5JOvQ,"""Luckys""",Southwest,"""7345 S Jones Blvd""",36.0555484886,-115.225319503,3.5,73,Pizza;Nightlife;Bars;Sports Bars;Lounges;Restaurants,0.0,0.5454545454545454,0.36363636363636365,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.542879266531955
gdb4gmSI5eJcuXLZ3BfgtA,gdb4gmSI5eJcuXLZ3BfgtA,"""Jacky Chan""",Southwest,"""8544 Blue Diamond Rd, Ste 100""",36.0216326,-115.2777342,3.0,149,Chinese;Restaurants;Thai,0.0,0.5185185185185185,0.5185185185185185,0.07407407407407407,0.037037037037037035,0.4074074074074074,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.73691258054126
NQhPS0MUKJgBUB6PTLlmzA,NQhPS0MUKJgBUB6PTLlmzA,"""Pho Bosa""",Chinatown,"""3711 S Valley View""",36.1224049688,-115.190958381,4.0,588,Restaurants;Soup;Vietnamese,1.0,0.4791666666666667,0.4895833333333333,0.10416666666666667,0.020833333333333332,0.5416666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.69633974748122
Xz3ClYYqk5rCzUaWYybYOQ,Xz3ClYYqk5rCzUaWYybYOQ,"""Hacienda Del Rey""",Eastside,"""2797 S Maryland Pkwy, Ste 1""",36.13884,-115.13790300000001,4.0,38,Bars;Restaurants;Mexican;Nightlife;Karaoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,44.376657001897456
2bK1ng2mnRdtTh_BDNGmIg,2bK1ng2mnRdtTh_BDNGmIg,"""North End Pizza""",Centennial,"""6440 N Durango Dr""",36.2777222,-115.28630929999999,3.0,287,Restaurants;Pizza;Italian,0.0,0.4909090909090909,0.6,0.07272727272727272,0.03636363636363636,0.43636363636363634,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0415307738762
e1qIWEYgYjTJG1zHr4rwxg,e1qIWEYgYjTJG1zHr4rwxg,"""Burger King""",The Lakes,"""8699 W Sahara Ave""",36.1435859,-115.2815636,3.0,35,Restaurants;Fast Food;Burgers,0.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.539076595105634
YC1FXuG7IQneHnhbHT0XcQ,YC1FXuG7IQneHnhbHT0XcQ,"""The Lobby Bar""",The Strip,"""75 East Harmon Ave""",36.1074801944,-115.169361008,4.0,4,Bars;Tapas Bars;Cocktail Bars;Restaurants;Nightlife,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.952887505136786
zYDih_sBtW5ujL-zmUjIqA,zYDih_sBtW5ujL-zmUjIqA,"""Magura""",Eastside,"""3242 E Desert Inn Rd, Ste 15""",36.1302395377,-115.103171679,4.0,42,Pizza;Restaurants;Food;Italian;Salad;Food Delivery Services;Burgers,0.0,0.5,0.5,0.14285714285714285,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.84885578413051
DyVteo8Blf5gEfC9QbJE9A,DyVteo8Blf5gEfC9QbJE9A,"""Arizona Charlie's Decatur""",Westside,"""740 S Decatur Blvd""",36.1635421862,-115.20742704799999,2.5,163,Casinos;Hotels & Travel;Arts & Entertainment;Hotels;Restaurants;Event Planning & Services,0.0,0.45714285714285713,0.34285714285714286,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.929172620870474
Z0YOHYA6YtW131xULbnMzQ,Z0YOHYA6YtW131xULbnMzQ,"""Market Street Cafe""",Downtown,"""12 E Ogden Ave""",36.1729495,-115.14474209999999,3.5,650,Breakfast & Brunch;Restaurants;American (Traditional),0.0,0.425531914893617,0.46808510638297873,0.19148936170212766,0.0,0.5106382978723404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.589660202402285
nVAJZ6BJ9PPlxDXn976R6A,nVAJZ6BJ9PPlxDXn976R6A,"""In-N-Out Burger""",,"""4888 Dean Martin Dr""",36.1013195,-115.18218619999999,4.0,954,Restaurants;Burgers;Fast Food,1.0,0.4230769230769231,0.41346153846153844,0.028846153846153848,0.019230769230769232,0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.00895479004786
le0ZcsG2uCarJIUqj2GcLg,le0ZcsG2uCarJIUqj2GcLg,"""Taste BUZZ Food Tours""",The Strip,"""""",36.128561,-115.17112979999999,5.0,7,Walking Tours;Restaurants;Tours;Historical Tours;Hotels & Travel;Food Tours;Nightlife,0.0,0.5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82840748003689
dZB5VuI4mCVRz8qQUwUgCg,dZB5VuI4mCVRz8qQUwUgCg,"""Krazy Sushi""",Centennial,"""7160 N Durango Dr, Ste 140""",36.291501000000004,-115.287007,3.5,300,Japanese;Sushi Bars;Restaurants,0.0,0.36486486486486486,0.5135135135135135,0.04054054054054054,0.0,0.47297297297297297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.44105959396714
8sFRqawo8bDDWiaC9wkA5g,8sFRqawo8bDDWiaC9wkA5g,"""Las micheladas""",Eastside,"""3310 S Sandhill Rd""",36.1291257,-115.09128020000001,5.0,5,Nightlife;Cocktail Bars;Restaurants;Bars;Mexican;Seafood,0.0,0.2,0.6,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,41.82338948030984
LvNQkpggm72kJUTzO0juWQ,LvNQkpggm72kJUTzO0juWQ,"""The Protein Source""",Spring Valley,"""7060 S Durango Dr, Ste 115""",36.0600377576,-115.27823480100001,4.0,113,Vegan;American (New);Breakfast & Brunch;Restaurants,0.0,0.5087719298245614,0.43859649122807015,0.19298245614035087,0.0,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.368148490183145
nD_7R5bVxRYNHKv_dGlhBA,nD_7R5bVxRYNHKv_dGlhBA,"""Timbers Rancho""",Northwest,"""4061 N Rancho Dr""",36.234190500000004,-115.2282148,3.5,11,Sandwiches;Restaurants;Bars;Arts & Entertainment;American (Traditional);Nightlife;Casinos;Burgers,0.0,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.00762903601982
Rhz38lsptoxX9IWS641LFA,Rhz38lsptoxX9IWS641LFA,"""Annie's Kitchen""",,"""1212 D St""",36.1843030127,-115.14700535700001,4.5,14,Barbeque;Restaurants,0.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24082614697492
5j7BnXXvlS69uLVHrY9Upw,5j7BnXXvlS69uLVHrY9Upw,"""El Pollo Loco""",Downtown,"""2375 E Sahara Ave""",36.143724,-115.1193447,3.5,42,Chicken Wings;Fast Food;Mexican;Restaurants,0.0,0.4,0.4,0.2,0.2,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.10570432467094
eNO-H8y0_CxkvIkYW_vtAw,eNO-H8y0_CxkvIkYW_vtAw,"""Taste de Tropics""",Southeast,"""6250 Mcleod Dr, Ste 100""",36.076296899999996,-115.109417,5.0,3,Caribbean;Desserts;Food;Latin American;Restaurants,,,,,,,,,,,,,,,
0IjBFHFm8M-VPyym-Xrkhw,0IjBFHFm8M-VPyym-Xrkhw,"""Tower Pizzeria""",The Strip,"""2000 S Las Vegas Blvd""",36.1476947,-115.15630559999998,3.5,22,Pizza;Restaurants,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.047489442753196
zmltWmTpoBt5sCU-5Kzj-Q,zmltWmTpoBt5sCU-5Kzj-Q,"""PT's Brewing""",,"""3101 N Tenaya Way""",36.2158920941,-115.251324002,3.5,75,Nightlife;Breweries;Bars;Food;Restaurants,0.0,0.3793103448275862,0.41379310344827586,0.06896551724137931,0.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.67843787840556
JSHUcxKlD6c_zZ1_YUBl6A,JSHUcxKlD6c_zZ1_YUBl6A,"""Del Taco""",Anthem,"""10485 South Spencer St""",35.999023604899996,-115.126813017,2.0,39,Restaurants;Fast Food;Mexican,0.0,0.2564102564102564,0.358974358974359,0.07692307692307693,0.02564102564102564,0.2564102564102564,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.380870507601415
ZyHdmeEnucnlMlK2Yk8fUQ,ZyHdmeEnucnlMlK2Yk8fUQ,"""House of Liquor""",Centennial,"""8053 North Durango Dr, Ste 160""",36.308107299999996,-115.27912140000001,4.5,24,Food;Beer;Wine & Spirits;Vegan;Mediterranean;Pizza;Restaurants,0.0,0.5833333333333334,0.4583333333333333,0.16666666666666666,0.0,0.20833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.818546222525626
u_8cVZyxh0J468zEZUjNDQ,u_8cVZyxh0J468zEZUjNDQ,"""Pin-Up Pizza""",The Strip,"""3667 Las Vegas Blvd S""",36.109496,-115.17236299999999,4.0,443,Restaurants;Pizza,1.0,0.38613861386138615,0.4752475247524752,0.04950495049504951,0.039603960396039604,0.3465346534653465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.670224477102536
s8Czlpw-XUfNERxKN_CmPQ,s8Czlpw-XUfNERxKN_CmPQ,"""Subway""",Spring Valley,"""6181 S Rainbow Blvd""",36.0765456,-115.24321370000001,3.0,10,Sandwiches;Restaurants;Fast Food,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.90506235515203
-mN7z9oY01Mh_-dwTyzpqg,-mN7z9oY01Mh_-dwTyzpqg,"""Einstein Bros Bagels""",Spring Valley,"""9540 W Flamingo Rd""",36.115656,-115.30016499999999,3.0,85,Restaurants;Breakfast & Brunch,0.0,0.7333333333333333,0.6,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.189418905848
QJAllc88CdYS9m5QMjg5dQ,QJAllc88CdYS9m5QMjg5dQ,"""Ilopango Salvadorean Restaurant""",Eastside,"""3430 E Tropicana Ave""",36.10064860000001,-115.099351,3.0,28,Restaurants;Latin American,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.82305084260797
vx4YAA02Qz6khRD1fZ1MFA,vx4YAA02Qz6khRD1fZ1MFA,"""Ping Pang Pong""",,"""4000 W Flamingo Rd""",36.116901,-115.19351200000001,3.5,824,Seafood;Restaurants;Dim Sum;Cantonese;Chinese,0.0,0.41025641025641024,0.44871794871794873,0.14102564102564102,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.92984197208067
wcn_uRigm1UXqjOEGW7ufw,wcn_uRigm1UXqjOEGW7ufw,"""Panda Express""",University,"""4505 Maryland Pkwy""",36.1055757,-115.1380183,3.0,13,Fast Food;Restaurants;Chinese,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.2796405793827
lmNpuLiA6Jtn3lL2Ec43Qw,lmNpuLiA6Jtn3lL2Ec43Qw,"""Playas De Cancun""",Downtown,"""3513 E Charleston St""",36.158752899999996,-115.0971613,4.0,11,Restaurants;Mexican;Burgers,0.0,0.5,0.5,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.15621798986763
yniif9v-2PpVIbsotxv6OA,yniif9v-2PpVIbsotxv6OA,"""Dino's Little Italy""",The Strip,"""3743 Las Vegas Blvd""",36.106542,-115.17204,2.0,6,Restaurants;Pizza;Italian,,,,,,,,,,,,,,,
Qor28v4BlhSwtN8DSvah9g,Qor28v4BlhSwtN8DSvah9g,"""Pepe's Tacos""",,"""1401 N Decatur Blvd""",36.18557,-115.207581,3.5,154,Restaurants;Mexican,0.0,0.38095238095238093,0.42857142857142855,0.09523809523809523,0.0,0.23809523809523808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.81798935840347
PDIh1lVtKlUqPJROXYJQvQ,PDIh1lVtKlUqPJROXYJQvQ,"""FIX""",The Strip,"""Bellagio Las Vegas, 3600 S Las Vegas Blvd""",36.1138449002,-115.175391205,3.5,605,American (New);Steakhouses;Restaurants;Nightlife;Seafood;Bars,0.0,0.5254237288135594,0.3898305084745763,0.15254237288135594,0.0,0.7288135593220338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.973093862942406
TN89zi12H1TXgFoELFCE4w,TN89zi12H1TXgFoELFCE4w,"""1923 Bourbon & Burlesque""",The Strip,"""3930 S Las Vegas Blvd, Ste 200b""",36.091240899999995,-115.1740769,3.5,77,Bars;Venues & Event Spaces;Event Planning & Services;American (Traditional);Cocktail Bars;Nightlife;Arts & Entertainment;Restaurants;Music Venues,0.0,0.7142857142857143,0.42857142857142855,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.61325989048238
6-lmL3sC-axuh8y1SPSiqg,6-lmL3sC-axuh8y1SPSiqg,"""Roberto's Taco Shop""",Summerlin,"""8580 W Lake Mead Blvd""",36.2010044709,-115.28059333200001,3.5,68,Fast Food;Mexican;Restaurants,0.0,0.5,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.719872700166505
LU8lZgIBkocPkrradywauA,LU8lZgIBkocPkrradywauA,"""Korea Town Plaza Food Court""",Chinatown,"""6850 Spring Mountain Rd""",36.1268996803,-115.241365135,4.0,16,Food Court;Restaurants,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17616882810512
bxQUVVI8LR5RmyTYYJq07A,bxQUVVI8LR5RmyTYYJq07A,"""Pearl Wok To Go""",Westside,"""8550 W Charleston Blvd, Ste 100""",36.159901,-115.27896899999999,3.5,101,Restaurants;Chinese,0.0,0.5,0.625,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.95672963856407
WLblFINiPI18_o1OdDsnVg,WLblFINiPI18_o1OdDsnVg,"""Cafe Rio""",University,"""4680 S Maryland Pkwy""",36.1044164,-115.1367601,3.0,195,Mexican;Restaurants,0.0,0.4230769230769231,0.38461538461538464,0.11538461538461539,0.07692307692307693,0.2692307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.05404763680012
YV9GVfmDSDM7HSV0jVdTOA,YV9GVfmDSDM7HSV0jVdTOA,"""El Pollo Loco""",Southeast,"""2505 E Tropicana Ave""",36.0996477,-115.11612579999999,3.0,28,Salad;Fast Food;Mexican;Restaurants,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.46048460567593
s6L6SdVYhPcOQEDmNIg1-g,s6L6SdVYhPcOQEDmNIg1-g,"""Happy Wok""",Spring Valley,"""5479 S Rainbow Blvd, Ste A1""",36.0894888,-115.24319960000001,3.0,74,Chinese;Restaurants,0.0,0.391304347826087,0.391304347826087,0.08695652173913043,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.619385273135336
K2_zfa7cKbg5klHJYqoWnw,K2_zfa7cKbg5klHJYqoWnw,"""Hot N Juicy Crawfish""",Southeast,"""9560 S Eastern Ave""",36.0144588998,-115.11799944200001,4.0,410,Chicken Wings;Seafood;Restaurants;American (Traditional);Cajun/Creole;Food,1.0,0.3953488372093023,0.47674418604651164,0.06976744186046512,0.08139534883720931,0.5116279069767442,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.534637838373875
WI1xBMN_rEaVPOL9Ad2gpQ,WI1xBMN_rEaVPOL9Ad2gpQ,"""Tom Colicchio's Heritage Steak""",The Strip,"""3400 Las Vegas Blvd S""",36.1216084937,-115.173999715,3.5,388,Beer;Wine & Spirits;Bars;Diners;Restaurants;Wine Bars;Nightlife;Steakhouses;American (Traditional);Food,0.0,0.3287671232876712,0.4383561643835616,0.1506849315068493,0.0410958904109589,0.6712328767123288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.18452809443931
jkhEPQovg6JKPzUr43MC_g,jkhEPQovg6JKPzUr43MC_g,"""Town Center Lounge""",Centennial,"""6050 Sky Pointe Dr""",36.271474,-115.26061329999999,3.0,15,Lounges;Nightlife;Restaurants;Arts & Entertainment;Casinos;Bars,0.0,0.8,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.23290656648563
s-QHEBYI2c2VuOQdEi0qPQ,s-QHEBYI2c2VuOQdEi0qPQ,"""Taco Bell""",Southeast,"""3415 E. Russell Road""",36.08636,-115.10091000000001,2.5,12,Fast Food;Tex-Mex;Restaurants;Mexican,,,,,,,,,,,,,,,
CVECSCW-7zDzjpIPxsew4g,CVECSCW-7zDzjpIPxsew4g,"""Tacos El Compita""",Westside,"""6118 W Charleston Blvd""",36.1599719621,-115.224668645,4.5,110,Mexican;Restaurants,0.0,0.39285714285714285,0.39285714285714285,0.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.08142169715354
prHnRsgY-PuM7vxe8-RwEA,prHnRsgY-PuM7vxe8-RwEA,"""Ho Ho Ho Chinese""",Summerlin,"""10217 W Charleston Blvd""",36.1584825,-115.3171465,2.0,92,Restaurants;Chinese,0.0,0.2857142857142857,0.42857142857142855,0.09523809523809523,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.64128884864065
mnU3iGsL55MCWXiWV3AcAQ,mnU3iGsL55MCWXiWV3AcAQ,"""In-N-Out Burger""",Centennial,"""5690 Centennial Center Blvd""",36.2652651,-115.2570317,4.0,172,Restaurants;Burgers;Fast Food,0.0,0.4838709677419355,0.41935483870967744,0.06451612903225806,0.06451612903225806,0.41935483870967744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34160380401204
igU-mCXzyn-gmwSzJgeMEQ,igU-mCXzyn-gmwSzJgeMEQ,"""The Pizza Kitchen""",Spring Valley,"""5270 S Fort Apache Rd, Ste 320""",36.0931006304,-115.296561653,4.5,182,Restaurants;Pizza;Italian,0.0,0.41935483870967744,0.3225806451612903,0.2903225806451613,0.06451612903225806,0.3870967741935484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.800512980847046
wKI0q-WkPi0N3Mk_T3frmQ,wKI0q-WkPi0N3Mk_T3frmQ,"""Panda Express""",South Summerlin,"""11011 W Charleston Blvd""",36.155728,-115.334217,3.0,21,Fast Food;Restaurants;Chinese,,,,,,,,,,,,,,,
O589S0opFB9oK8VcL5tRcA,O589S0opFB9oK8VcL5tRcA,"""Treasures Gentlemen's Club""",,"""2801 Westwood Dr""",36.140018,-115.173718,3.0,161,Adult Entertainment;Party & Event Planning;Steakhouses;Restaurants;Party Supplies;Event Planning & Services;Nightlife;Strip Clubs;Wedding Planning;Dance Clubs;Caterers;Bars,0.0,0.2,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.84440801573909
blBZJ_UbVb2ieOcktYRuZg,blBZJ_UbVb2ieOcktYRuZg,"""Smashburger""",Southeast,"""9460 S Eastern Ave, Ste 120""",36.0176169,-115.1182313,4.0,155,Fast Food;Burgers;Restaurants,0.0,0.35714285714285715,0.5714285714285714,0.17857142857142858,0.03571428571428571,0.39285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19709502178421
ZyTrka-HiVb6Ckcl0rDaNA,ZyTrka-HiVb6Ckcl0rDaNA,"""Popeyes Louisiana Kitchen""",,"""4001 S Decatur Blvd""",36.1172631,-115.20993290000001,3.0,8,Chicken Wings;American (Traditional);Fast Food;Restaurants,0.0,0.125,0.625,0.0,0.125,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.79648063125466
nGqCSg5ei7wYwaKFBN-8FA,nGqCSg5ei7wYwaKFBN-8FA,"""Wok Vegas Asian BBQ""",The Strip,"""2000 South Las Vegas Blvd""",36.1476947,-115.15630559999998,2.5,19,Barbeque;Restaurants,0.0,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.02376245877283
rVZfapnQgyVLsNWA583u-A,rVZfapnQgyVLsNWA583u-A,"""Grand Sign Kitchen""",Southwest,"""7480 S Rainbow Blvd, Ste B""",36.0527369758,-115.242586696,4.0,44,Chinese;Restaurants,0.0,0.5,0.5,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.06544483854604
fpM-O9Ul62xizBq9YNO_tQ,fpM-O9Ul62xizBq9YNO_tQ,"""Romano's Macaroni Grill""",,"""2001 N Rainbow Blvd""",36.1981346604,-115.242432917,3.0,167,Italian;Restaurants,0.0,0.3611111111111111,0.4722222222222222,0.1388888888888889,0.05555555555555555,0.8055555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15214683486132
